,epoch,loss,accuracy,top_k_acc,val_loss,val_accuracy,val_top_k_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,config/data_loader;args;batch_size,config/optimizer;args;lr,config/optimizer;type,logdir
132,84,0.0841623959230615,0.9960549645390072,0.9998891843971632,4.6611418874957895,0.1230221518987341,0.2780854430379746,9.872577905654907,False,,,84,97b33_00132,626ca5eb66404950a31c112b2f03a9c1,2022-04-07_22-37-22,1649385442,832.7611527442932,2010269,guanyush-RTX3060,10.70.2.70,832.7611527442932,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00132_132_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_22-09-13"
133,100,1.6958680351575215,0.6053602430555556,0.8022352430555555,4.006210637092591,0.0976447610294117,0.2427159926470588,8.506090879440308,False,,,100,97b33_00133,c2f8407b29764e4c96aba9e8a4577111,2022-04-07_22-54-11,1649386451,847.7980787754059,2026059,guanyush-RTX3060,10.70.2.70,847.7980787754059,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00133_133_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_22-23-29"
134,70,0.0241419406449224,0.9981161347517732,1.0,4.756546283070045,0.1530854430379747,0.3105221518987341,9.933029890060425,False,,,70,97b33_00134,2377d2953929441ea40e8179eb8c1fcf,2022-04-07_23-05-48,1649387148,693.5547559261322,2042004,guanyush-RTX3060,10.70.2.70,693.5547559261322,0,70,64,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00134_134_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_22-40-03"
135,100,0.0129514837301232,0.9992404513888888,1.0,4.926602125167847,0.1245863970588235,0.2714154411764706,8.490607500076294,False,,,100,97b33_00135,af20fc28e4ed47a59264a122c306c325,2022-04-07_23-24-55,1649388295,845.9238331317902,2057742,guanyush-RTX3060,10.70.2.70,845.9238331317902,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00135_135_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_22-54-14"
136,99,0.3282217750629634,0.9056737588652484,0.9862810283687944,5.388537950153593,0.1309335443037974,0.2887658227848101,9.864166498184204,False,,,99,97b33_00136,18f3f258e9f24ab58c2af386ab6c22a0,2022-04-07_23-41-19,1649389279,981.6546602249146,2073529,guanyush-RTX3060,10.70.2.70,981.6546602249146,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00136_136_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_23-10-48"
137,96,0.0157498774222201,0.9988064236111112,1.0,4.618967080116272,0.1320082720588235,0.2810431985294118,8.45052170753479,False,,,96,97b33_00137,bf4fa537a14e402f8b712c96de5af505,2022-04-07_23-55-06,1649390106,813.4812529087067,2089333,guanyush-RTX3060,10.70.2.70,813.4812529087067,0,96,256,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00137_137_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_23-24-57"
138,99,1.3722612781727568,0.5908244680851065,0.8342198581560284,4.095944377440441,0.1412183544303797,0.3314873417721519,10.136332273483276,False,,,99,97b33_00138,06e11a59ccfb4dcb963b895064455db6,2022-04-08_00-12-35,1649391155,1010.9589354991912,2105125,guanyush-RTX3060,10.70.2.70,1010.9589354991912,0,99,64,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00138_138_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_23-41-32"
139,93,0.1477704753892289,0.9666449652777778,0.9972873263888888,4.977784276008606,0.1417279411764705,0.3310776654411764,8.48525881767273,False,,,93,97b33_00139,a42ca3659eeb476a9d511bce16289a5a,2022-04-08_00-26-04,1649391964,794.9112281799316,2120922,guanyush-RTX3060,10.70.2.70,794.9112281799316,0,93,256,0.001,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00139_139_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=Adam_2022-04-07_23-55-43"
140,94,3.927045333470013,0.0752437943262411,0.1896498226950354,3.996207831781122,0.066257911392405,0.1722705696202531,10.15976881980896,False,,,94,97b33_00140,61d91463a06641f19e9516eb287b27ec,2022-04-08_00-43-07,1649392987,959.6419253349304,2136596,guanyush-RTX3060,10.70.2.70,959.6419253349304,0,94,64,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00140_140_data_loader;args;batch_size=64,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-08_00-12-49"
141,97,3.6436596976386175,0.1050130208333333,0.2510199652777778,3.860894513130188,0.0788028492647058,0.1942784926470588,8.499115705490112,False,,,97,97b33_00141,ff7363ebabab4969954e3909f290f15c,2022-04-08_00-58-02,1649393882,829.6580495834351,2152396,guanyush-RTX3060,10.70.2.70,829.6580495834351,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00141_141_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-08_00-27-07"
142,87,4.489110033562842,0.0232269503546099,0.0673537234042553,172.732023987589,0.0130537974683544,0.0290743670886075,10.207714557647703,False,,,87,97b33_00142,59c2a88521a94e43aa424bef9963b94a,2022-04-08_01-13-21,1649394801,889.6325035095215,2168039,guanyush-RTX3060,10.70.2.70,889.6325035095215,0,87,64,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00142_142_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-08_00-44-12"
143,92,4.29775235388014,0.0402560763888888,0.1071397569444444,4.533185696601867,0.0260799632352941,0.0719784007352941,8.5153648853302,False,,,92,97b33_00143,51320ff6cde04d9bbf46247fb4f16afd,2022-04-08_01-28-45,1649395725,788.11994099617,2183753,guanyush-RTX3060,10.70.2.70,788.11994099617,0,92,256,0.1,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00143_143_data_loader;args;batch_size=256,optimizer;args;lr=0.1,optimizer;type=Adam_2022-04-08_00-58-31"
