,epoch,loss,accuracy,top_k_acc,val_loss,val_accuracy,val_top_k_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,config/data_loader;args;batch_size,config/optimizer;args;lr,config/optimizer;type,logdir
40,99,0.328222,0.905674,0.986281,5.388538,0.130934,0.288766,9.735585,FALSE,,,99,97b33_00040,88a724e86e8444b1a5e722a18b888337,2022-04-06_22-19-28,1.65E+09,970.95,431912,guanyush-RTX3060,10.70.2.70,970.95,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00040_40_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-06_21-49-09"
52,99,0.328222,0.905674,0.986281,5.388538,0.130934,0.288766,9.872362,FALSE,,,99,97b33_00052,4f925c45242a4063a566dcb1186c473a,2022-04-07_01-24-21,1.65E+09,976.8973,636853,guanyush-RTX3060,10.70.2.70,976.8973,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00052_52_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_00-53-59"
64,99,0.328222,0.905674,0.986281,5.388538,0.130934,0.288766,9.828388,FALSE,,,99,97b33_00064,778a0e26d0dd4946b23219d95922dd8e,2022-04-07_04-29-33,1.65E+09,977.5719,842075,guanyush-RTX3060,10.70.2.70,977.5719,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00064_64_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_03-59-09"
76,99,0.328222,0.905674,0.986281,5.388538,0.130934,0.288766,9.771884,FALSE,,,99,97b33_00076,2f73440a105f49bf90b8cfe2849eacf7,2022-04-07_07-33-53,1.65E+09,971.6556,1063071,guanyush-RTX3060,10.70.2.70,971.6556,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00076_76_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_07-03-43"
88,99,0.328222,0.905674,0.986281,5.388538,0.130934,0.288766,9.810922,FALSE,,,99,97b33_00088,9822a3dda6e14063a4a2a57974423a4c,2022-04-07_10-38-24,1.65E+09,974.6564,1267828,guanyush-RTX3060,10.70.2.70,974.6564,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00088_88_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_10-08-08"
100,99,0.328222,0.905674,0.986281,5.388538,0.130934,0.288766,9.767896,FALSE,,,99,97b33_00100,3c0a65d0438944e5bd8986936aa08146,2022-04-07_13-42-40,1.65E+09,970.5236,1472976,guanyush-RTX3060,10.70.2.70,970.5236,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00100_100_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_13-12-31"
112,99,0.328222,0.905674,0.986281,5.388538,0.130934,0.288766,12.71734,FALSE,,,99,97b33_00112,31714b3d60374f0cb383e9765c2c934f,2022-04-07_16-57-19,1.65E+09,1026.956,1674824,guanyush-RTX3060,10.70.2.70,1026.956,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00112_112_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_16-25-54"
124,99,0.328222,0.905674,0.986281,5.388538,0.130934,0.288766,9.804502,FALSE,,,99,97b33_00124,984a73b9aafb4d65b4556f5b538cd7a8,2022-04-07_20-35-30,1.65E+09,975.5879,1868995,guanyush-RTX3060,10.70.2.70,975.5879,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00124_124_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_20-04-55"
136,99,0.328222,0.905674,0.986281,5.388538,0.130934,0.288766,9.864166,FALSE,,,99,97b33_00136,18f3f258e9f24ab58c2af386ab6c22a0,2022-04-07_23-41-19,1.65E+09,981.6547,2073529,guanyush-RTX3060,10.70.2.70,981.6547,0,99,64,0.1,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00136_136_data_loader;args;batch_size=64,optimizer;args;lr=0.1,optimizer;type=SGD_2022-04-07_23-10-48"
3,100,0.012951,0.99924,1,4.926602,0.124586,0.271415,8.43821,FALSE,,,100,97b33_00003,6a31baf4914c4a4f94615de9fa3e9f82,2022-04-06_12-47-03,1.65E+09,840.789,3940969,guanyush-RTX3060,10.70.2.70,840.789,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00003_3_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-06_12-16-34"
15,100,0.012951,0.99924,1,4.926602,0.124586,0.271415,8.418265,FALSE,,,100,97b33_00015,fa8550eb95d741ea9e1e30ad3286c43a,2022-04-06_15-53-00,1.65E+09,838.9738,3940979,guanyush-RTX3060,10.70.2.70,838.9738,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00015_15_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-06_15-22-33"
27,100,0.012951,0.99924,1,4.926602,0.124586,0.271415,8.474829,FALSE,,,100,97b33_00027,5c73ad53b0e24f23b94bd0e07fdc4801,2022-04-06_18-58-23,1.65E+09,844.2547,206315,guanyush-RTX3060,10.70.2.70,844.2547,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00027_27_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-06_18-27-46"
39,100,0.012951,0.99924,1,4.926602,0.124586,0.271415,8.522108,FALSE,,,100,97b33_00039,a8393db1419649919381cb9679f04d1e,2022-04-06_22-03-13,1.65E+09,843.5226,414041,guanyush-RTX3060,10.70.2.70,843.5226,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00039_39_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-06_21-32-39"
51,100,0.012951,0.99924,1,4.926602,0.124586,0.271415,8.453269,FALSE,,,100,97b33_00051,0c2720e333f64bbebb7bf26fe40165d4,2022-04-07_01-08-02,1.65E+09,842.345,618950,guanyush-RTX3060,10.70.2.70,842.345,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00051_51_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_00-37-29"
63,100,0.012951,0.99924,1,4.926602,0.124586,0.271415,8.458961,FALSE,,,100,97b33_00063,2a4471e61f064f3db700c7ff5cd28508,2022-04-07_04-13-11,1.65E+09,841.5794,824178,guanyush-RTX3060,10.70.2.70,841.5794,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00063_63_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_03-42-40"
75,100,0.012951,0.99924,1,4.926602,0.124586,0.271415,8.403417,FALSE,,,100,97b33_00075,fd7678479d6d42e1901d1d9564b3c35e,2022-04-07_07-17-38,1.65E+09,834.818,1045072,guanyush-RTX3060,10.70.2.70,834.818,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00075_75_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_06-47-19"
87,100,0.012951,0.99924,1,4.926602,0.124586,0.271415,8.432367,FALSE,,,100,97b33_00087,01e9c9d8d4f44ee4b440da875e794681,2022-04-07_10-22-06,1.65E+09,837.0002,1249982,guanyush-RTX3060,10.70.2.70,837.0002,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00087_87_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_09-51-42"
99,100,0.012951,0.99924,1,4.926602,0.124586,0.271415,8.389334,FALSE,,,100,97b33_00099,807e8b4d846a40e28814d08f8b7931fb,2022-04-07_13-26-26,1.65E+09,834.5688,1455057,guanyush-RTX3060,10.70.2.70,834.5688,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00099_99_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_12-56-06"
111,100,0.012951,0.99924,1,4.926602,0.124586,0.271415,8.5343,FALSE,,,100,97b33_00111,003038ddaba04df9b39b20c86df77d34,2022-04-07_16-40-09,1.65E+09,854.7764,1658444,guanyush-RTX3060,10.70.2.70,854.7764,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00111_111_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_16-08-23"
123,100,0.012951,0.99924,1,4.926602,0.124586,0.271415,8.597697,FALSE,,,100,97b33_00123,739e5c93adbc47a6abf01367f28d5598,2022-04-07_20-19-10,1.65E+09,854.5091,1853079,guanyush-RTX3060,10.70.2.70,854.5091,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00123_123_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_19-48-12"
135,100,0.012951,0.99924,1,4.926602,0.124586,0.271415,8.490608,FALSE,,,100,97b33_00135,af20fc28e4ed47a59264a122c306c325,2022-04-07_23-24-55,1.65E+09,845.9238,2057742,guanyush-RTX3060,10.70.2.70,845.9238,0,100,256,0.01,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00135_135_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=SGD_2022-04-07_22-54-14"
0,84,0.084162,0.996055,0.999889,4.661142,0.123022,0.278085,10.00059,FALSE,,,84,97b33_00000,b69f91b23f494ecca0bb19262d28b9ea,2022-04-06_11-59-34,1.65E+09,841.4527,3940972,guanyush-RTX3060,10.70.2.70,841.4527,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00000_0_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-06_11-45-32"
12,84,0.084162,0.996055,0.999889,4.661142,0.123022,0.278085,9.867577,FALSE,,,84,97b33_00012,08759b81f1e04167af725cdfcf4c45a5,2022-04-06_15-05-51,1.65E+09,835.5839,3940978,guanyush-RTX3060,10.70.2.70,835.5839,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00012_12_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-06_14-37-30"
24,84,0.084162,0.996055,0.999889,4.661142,0.123022,0.278085,9.832979,FALSE,,,84,97b33_00024,93cd986840b045a58333331ab34f9ecc,2022-04-06_18-10-58,1.65E+09,829.9466,155694,guanyush-RTX3060,10.70.2.70,829.9466,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00024_24_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-06_17-42-53"
36,84,0.084162,0.996055,0.999889,4.661142,0.123022,0.278085,9.851017,FALSE,,,84,97b33_00036,7c6707d954674156bceaa1a094d000dc,2022-04-06_21-15-55,1.65E+09,830.4317,363405,guanyush-RTX3060,10.70.2.70,830.4317,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00036_36_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-06_20-47-54"
48,84,0.084162,0.996055,0.999889,4.661142,0.123022,0.278085,9.774285,FALSE,,,84,97b33_00048,58593f6a1995412ea29fb647c83b2305,2022-04-07_00-20-45,1.65E+09,826.6134,568504,guanyush-RTX3060,10.70.2.70,826.6134,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00048_48_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-06_23-52-47"
60,84,0.084162,0.996055,0.999889,4.661142,0.123022,0.278085,9.809317,FALSE,,,84,97b33_00060,f1c123436ea74a8da539ad19d9d5ce9f,2022-04-07_03-25-56,1.65E+09,829.2728,773668,guanyush-RTX3060,10.70.2.70,829.2728,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00060_60_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_02-57-56"
72,84,0.084162,0.996055,0.999889,4.661142,0.123022,0.278085,9.823146,FALSE,,,84,97b33_00072,3bf14be8939c42e6920183ecfbd522b2,2022-04-07_06-30-38,1.65E+09,825.8802,983408,guanyush-RTX3060,10.70.2.70,825.8802,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00072_72_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_06-02-44"
84,84,0.084162,0.996055,0.999889,4.661142,0.123022,0.278085,9.775854,FALSE,,,84,97b33_00084,fc19e13b263e4f9abc0cc0ef198213bd,2022-04-07_09-35-02,1.65E+09,824.8589,1199669,guanyush-RTX3060,10.70.2.70,824.8589,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00084_84_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_09-07-09"
96,84,0.084162,0.996055,0.999889,4.661142,0.123022,0.278085,9.756369,FALSE,,,84,97b33_00096,e266b725d1ec4e2497d1ce85ac61d546,2022-04-07_12-39-29,1.65E+09,823.5962,1404691,guanyush-RTX3060,10.70.2.70,823.5962,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00096_96_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_12-11-39"
108,84,0.084162,0.996055,0.999889,4.661142,0.123022,0.278085,10.59999,FALSE,,,84,97b33_00108,8888245895884e318cdbec1a298869f4,2022-04-07_15-50-44,1.65E+09,885.3167,1608804,guanyush-RTX3060,10.70.2.70,885.3167,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00108_108_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_15-20-43"
120,84,0.084162,0.996055,0.999889,4.661142,0.123022,0.278085,10.00812,FALSE,,,84,97b33_00120,fec13443c6514dd8a3c2df9352acdfed,2022-04-07_19-31-10,1.65E+09,843.9817,1805502,guanyush-RTX3060,10.70.2.70,843.9817,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00120_120_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_19-02-40"
132,84,0.084162,0.996055,0.999889,4.661142,0.123022,0.278085,9.872578,FALSE,,,84,97b33_00132,626ca5eb66404950a31c112b2f03a9c1,2022-04-07_22-37-22,1.65E+09,832.7612,2010269,guanyush-RTX3060,10.70.2.70,832.7612,0,84,64,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00132_132_data_loader;args;batch_size=64,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_22-09-13"
1,100,1.695868,0.60536,0.802235,4.006211,0.097645,0.242716,8.665828,FALSE,,,100,97b33_00001,0ae903e9a53348159e334958517bfa24,2022-04-06_12-16-31,1.65E+09,853.9859,3940976,guanyush-RTX3060,10.70.2.70,853.9859,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00001_1_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-06_11-45-32"
13,100,1.695868,0.60536,0.802235,4.006211,0.097645,0.242716,8.402878,FALSE,,,100,97b33_00013,9bbcc20ca8e14e9492d12a416afd3d16,2022-04-06_15-22-30,1.65E+09,837.4913,3940973,guanyush-RTX3060,10.70.2.70,837.4913,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00013_13_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-06_14-51-55"
25,100,1.695868,0.60536,0.802235,4.006211,0.097645,0.242716,8.470925,FALSE,,,100,97b33_00025,d3b39ed6fba84ec6bf015c0fc1859d4c,2022-04-06_18-27-43,1.65E+09,844.7268,172013,guanyush-RTX3060,10.70.2.70,844.7268,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00025_25_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-06_17-57-07"
37,100,1.695868,0.60536,0.802235,4.006211,0.097645,0.242716,8.442723,FALSE,,,100,97b33_00037,81989f0eb72a4d97b5d5ca8bff7c9147,2022-04-06_21-32-37,1.65E+09,841.4518,379717,guanyush-RTX3060,10.70.2.70,841.4518,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00037_37_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-06_21-02-04"
49,100,1.695868,0.60536,0.802235,4.006211,0.097645,0.242716,8.455369,FALSE,,,100,97b33_00049,f64202765d3044499315acd9860f08c1,2022-04-07_00-37-26,1.65E+09,840.8251,584825,guanyush-RTX3060,10.70.2.70,840.8251,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00049_49_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_00-06-57"
61,100,1.695868,0.60536,0.802235,4.006211,0.097645,0.242716,8.410117,FALSE,,,100,97b33_00061,ff6a05c041474b85b0ae1f5b9d3aa70e,2022-04-07_03-42-37,1.65E+09,840.6557,789984,guanyush-RTX3060,10.70.2.70,840.6557,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00061_61_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_03-12-06"
73,100,1.695868,0.60536,0.802235,4.006211,0.097645,0.242716,8.401226,FALSE,,,100,97b33_00073,dd7b8fea098e45519ca47906a6391db7,2022-04-07_06-47-16,1.65E+09,837.6011,1002034,guanyush-RTX3060,10.70.2.70,837.6011,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00073_73_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_06-16-51"
85,100,1.695868,0.60536,0.802235,4.006211,0.097645,0.242716,8.424515,FALSE,,,100,97b33_00085,ca45c9a55f204187855742639fb8d132,2022-04-07_09-51-39,1.65E+09,837.7994,1215942,guanyush-RTX3060,10.70.2.70,837.7994,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00085_85_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_09-21-17"
97,100,1.695868,0.60536,0.802235,4.006211,0.097645,0.242716,8.343118,FALSE,,,100,97b33_00097,996cfaf7bd0c43ee8a0c2f6d2d847fbe,2022-04-07_12-56-04,1.65E+09,835.3417,1420962,guanyush-RTX3060,10.70.2.70,835.3417,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00097_97_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_12-25-44"
109,100,1.695868,0.60536,0.802235,4.006211,0.097645,0.242716,9.126992,FALSE,,,100,97b33_00109,98b1b4925c524dc1b4a28996c2e2f137,2022-04-07_16-08-21,1.65E+09,892.633,1625463,guanyush-RTX3060,10.70.2.70,892.633,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00109_109_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_15-35-58"
121,100,1.695868,0.60536,0.802235,4.006211,0.097645,0.242716,8.595598,FALSE,,,100,97b33_00121,2368866357f54811b11f9edae73ae06b,2022-04-07_19-48-10,1.65E+09,857.3739,1821319,guanyush-RTX3060,10.70.2.70,857.3739,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00121_121_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_19-17-05"
133,100,1.695868,0.60536,0.802235,4.006211,0.097645,0.242716,8.506091,FALSE,,,100,97b33_00133,c2f8407b29764e4c96aba9e8a4577111,2022-04-07_22-54-11,1.65E+09,847.7981,2026059,guanyush-RTX3060,10.70.2.70,847.7981,0,100,256,0.001,SGD,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00133_133_data_loader;args;batch_size=256,optimizer;args;lr=0.001,optimizer;type=SGD_2022-04-07_22-23-29"
9,97,3.64366,0.105013,0.25102,3.860895,0.078803,0.194278,8.481192,FALSE,,,97,97b33_00009,a85b1abcf26f410fa40e9e6398635823,2022-04-06_14-19-55,1.65E+09,828.0439,3940975,guanyush-RTX3060,10.70.2.70,828.0439,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00009_9_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-06_13-49-01"
21,97,3.64366,0.105013,0.25102,3.860895,0.078803,0.194278,8.404854,FALSE,,,97,97b33_00021,c13ecf908ffd4e9a827cbc8caaf3093f,2022-04-06_17-25-25,1.65E+09,821.9412,103373,guanyush-RTX3060,10.70.2.70,821.9412,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00021_21_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-06_16-54-44"
33,97,3.64366,0.105013,0.25102,3.860895,0.078803,0.194278,8.390735,FALSE,,,97,97b33_00033,b6d80628da6842ee8d8f144795e61022,2022-04-06_20-30-30,1.65E+09,819.6138,311238,guanyush-RTX3060,10.70.2.70,819.6138,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00033_33_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-06_19-59-54"
45,97,3.64366,0.105013,0.25102,3.860895,0.078803,0.194278,8.406549,FALSE,,,97,97b33_00045,aed0d72271da4a649e86f8b5fb04746b,2022-04-06_23-35-24,1.65E+09,820.8815,516501,guanyush-RTX3060,10.70.2.70,820.8815,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00045_45_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-06_23-04-47"
57,97,3.64366,0.105013,0.25102,3.860895,0.078803,0.194278,8.505229,FALSE,,,97,97b33_00057,2ad17595b1904e8982d6da8213d06394,2022-04-07_02-40-31,1.65E+09,819.8336,721843,guanyush-RTX3060,10.70.2.70,819.8336,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00057_57_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_02-09-56"
69,97,3.64366,0.105013,0.25102,3.860895,0.078803,0.194278,8.371299,FALSE,,,97,97b33_00069,23f17a6e6ba147b39fffa755d217fbd7,2022-04-07_05-45-21,1.65E+09,817.8844,926644,guanyush-RTX3060,10.70.2.70,817.8844,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00069_69_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_05-14-48"
81,97,3.64366,0.105013,0.25102,3.860895,0.078803,0.194278,8.396281,FALSE,,,97,97b33_00081,0b3de83eb4dd432382627cb3c0976cdb,2022-04-07_08-49-46,1.65E+09,820.1638,1147862,guanyush-RTX3060,10.70.2.70,820.1638,0,97,256,0.01,Adam,"/home/guanyush/Pictures/csc-2541-project/hyper_results/1649259932/DEFAULT_2022-04-06_11-45-32/DEFAULT_97b33_00081_81_data_loader;args;batch_size=256,optimizer;args;lr=0.01,optimizer;type=Adam_2022-04-07_08-19-09"
